o_lon,o_lat,d_lon,d_lat,count,from_node,to_node
114.1655481,22.56688872,114.1644087,22.56680131,8,613,609
114.0542878,22.56237068,114.0326849,22.56218702,8,389,321
114.0361459,22.56279243,113.9344095,22.55532607,8,331,142
114.1644832,22.5627503,114.0557652,22.55131452,8,611,392
114.1024728,22.57205807,114.0992232,22.56634588,8,496,482
113.928999,22.49801767,113.9097932,22.48718601,8,117,49
113.9538224,22.57483257,113.9914595,22.54374858,8,217,277
113.8861314,22.49759444,113.9085402,22.4799661,8,15,46
113.9097932,22.48718601,113.9157571,22.4999147,8,49,68
113.9085402,22.4799661,113.8970859,22.47148422,8,46,28
113.928999,22.49801767,113.9362441,22.50801811,8,117,148
114.094491,22.56825073,114.0911571,22.54930646,8,476,470
113.9666463,22.5575376,113.940445,22.55527886,8,245,159
114.0896926,22.56096562,114.0911571,22.54930646,8,463,470
113.9276676,22.51793513,114.0202182,22.53203739,8,109,310
113.9276676,22.51793513,113.9491413,22.54326376,8,109,202
113.9276676,22.51793513,113.9221011,22.51789094,8,109,89
113.9035937,22.51661875,113.9491413,22.54326376,8,36,202
113.9035937,22.51661875,113.9223777,22.54298115,8,36,90
114.0582889,22.51959561,114.0509944,22.51818853,8,409,373
113.9035937,22.51661875,113.9199821,22.53534908,8,36,82
114.0289969,22.52073647,114.0234096,22.53944781,8,316,312
114.0418832,22.52115999,114.0509944,22.51818853,8,345,373
114.1063186,22.54472798,114.1318637,22.56197601,8,505,576
114.1063186,22.54472798,114.1218944,22.54724533,8,505,545
113.9763421,22.55686165,113.9190799,22.54314415,8,258,77
114.1251654,22.55918041,114.1248217,22.56213733,8,559,557
114.1251654,22.55918041,114.1654621,22.57111773,8,559,612
114.1251654,22.55918041,114.1153265,22.5588081,8,559,527
113.9035937,22.51661875,113.9188483,22.50788642,8,36,76
113.9035937,22.51661875,113.915445,22.51041213,8,36,66
114.0509944,22.51818853,114.0787465,22.54317312,8,373,446
113.9221011,22.51789094,113.9491413,22.54326376,8,89,202
114.1198918,22.59134494,114.1136231,22.54241739,8,540,519
114.1227587,22.57932726,114.1251654,22.55918041,8,549,559
114.135897,22.57935844,114.1373842,22.58057276,8,589,591
114.135897,22.57935844,114.1329896,22.5844014,8,589,580
113.9186832,22.52710131,113.9452663,22.52433567,8,75,189
113.9186832,22.52710131,113.9102541,22.53969,8,75,51
113.9509113,22.57905941,113.940445,22.55527886,8,211,159
114.1373842,22.58057276,114.1137426,22.54592857,8,591,521
113.9199821,22.53534908,113.9343203,22.5597933,8,82,141
113.9231987,22.53540776,113.9231987,22.53540776,8,93,93
113.9199821,22.53534908,113.9143134,22.53554164,8,82,63
114.0761879,22.54011496,114.0629734,22.53761185,8,442,423
113.9143134,22.53554164,113.9288842,22.57155658,8,63,116
113.949855,22.58679623,113.950014,22.57141464,8,206,208
113.949855,22.58679623,113.9606305,22.58492456,8,206,228
113.9249895,22.58449172,113.9432989,22.58356573,8,99,178
113.9606305,22.58492456,113.947053,22.55887657,8,228,193
114.1318637,22.56197601,114.1172394,22.55115992,8,576,533
113.9084227,22.51486106,113.9143134,22.53554164,8,43,63
114.1701834,22.6043063,114.1113897,22.54195322,8,615,514
114.058129,22.53753671,114.041572,22.51137132,8,406,344
114.1374593,22.56901485,114.1171806,22.54648425,8,592,532
113.9231987,22.53540776,113.9336253,22.54256673,8,93,135
113.9231987,22.53540776,113.9223777,22.54298115,8,93,90
114.0255833,22.53127556,114.0561381,22.53155962,8,315,398
114.0720939,22.53181124,114.0202182,22.53203739,8,436,310
114.0720939,22.53181124,114.1167239,22.53952265,8,436,529
114.0720939,22.53181124,114.1063186,22.54472798,8,436,505
114.1306051,22.57959022,114.1245005,22.57227306,8,572,554
114.1701834,22.6043063,114.1628901,22.6060867,8,615,608
114.0041395,22.59957049,113.9770853,22.59288908,8,287,259
114.1198918,22.59134494,114.1380243,22.57118847,8,540,593
113.9406558,22.54287695,113.9270312,22.53547206,8,164,103
114.0677747,22.5580683,114.0542878,22.56237068,8,427,389
114.0910003,22.55842617,114.0542878,22.56237068,8,467,389
114.0374545,22.52361807,114.058129,22.53753671,8,334,406
114.0374545,22.52361807,113.9407019,22.5414765,8,334,165
114.0374545,22.52361807,114.0630944,22.53166919,8,334,425
113.9173127,22.52114707,113.9491413,22.54326376,8,71,202
114.0597198,22.52591345,114.0787465,22.54317312,8,413,446
114.0597198,22.52591345,114.0444279,22.52568669,8,413,354
113.9102541,22.53969,113.9155517,22.54329581,8,51,67
113.9528965,22.55975497,113.9336253,22.54256673,8,214,135
114.0249823,22.56086577,114.0326849,22.56218702,8,314,321
113.9633477,22.54208418,113.9481527,22.51861491,8,239,196
113.9633477,22.54208418,113.9173127,22.52114707,8,239,71
114.0122593,22.54296339,114.0040882,22.54712127,8,298,286
113.9173127,22.52114707,113.9188483,22.50788642,8,71,76
113.9124902,22.51975214,113.891893,22.50419438,8,59,22
114.112869,22.58470988,114.1230421,22.57672472,8,518,550
114.112869,22.58470988,113.9183624,22.5556891,8,518,72
114.1248217,22.56213733,114.1259119,22.54950226,8,557,561
114.1248217,22.56213733,114.1251654,22.55918041,8,557,559
114.1248217,22.56213733,114.1245005,22.57227306,8,557,554
114.1644832,22.5627503,114.1017317,22.55859362,8,611,495
114.0814207,22.5582393,114.0542878,22.56237068,8,448,389
113.8827806,22.5116468,113.8861314,22.49759444,8,11,15
113.8978105,22.51075808,113.9186832,22.52710131,8,29,75
113.8842019,22.48371785,113.9122306,22.49072078,8,12,58
114.0202182,22.53203739,114.0479111,22.53737134,8,310,364
114.0202182,22.53203739,114.0630944,22.53166919,8,310,425
114.0202182,22.53203739,114.051626,22.51117383,8,310,383
113.9194863,22.53051904,113.9206722,22.51237556,8,79,87
114.1245005,22.57227306,114.1326839,22.57969837,8,554,578
114.0540968,22.57113804,114.0617352,22.57114839,8,386,416
114.0422669,22.57062484,114.0510601,22.55123367,8,347,374
114.1380243,22.57118847,114.1259119,22.54950226,8,593,561
114.1250329,22.57004496,114.1308739,22.57217689,8,558,574
114.03538,22.56783125,114.036681,22.56561549,8,328,333
114.0432588,22.56759356,114.0540968,22.57113804,8,348,386
113.9866281,22.5362684,114.0140182,22.53785655,8,274,301
113.9340732,22.6281765,113.9404917,22.55274673,8,138,160
113.9102541,22.53969,113.9097299,22.52584499,8,51,47
114.0357464,22.54152815,114.0787465,22.54317312,8,329,446
113.9102541,22.53969,113.8861314,22.49759444,8,51,15
114.0787465,22.54317312,114.0951991,22.54345208,8,446,479
113.9494284,22.57980162,113.9407019,22.5414765,8,203,165
113.9097299,22.52584499,113.9199821,22.53534908,8,47,82
113.9186832,22.52710131,113.9491413,22.54326376,8,75,202
113.9303744,22.52808261,113.9451564,22.53255125,8,120,186
114.0337852,22.5302178,114.0202182,22.53203739,8,324,310
114.0720939,22.53181124,114.0720939,22.53181124,8,436,436
113.9609211,22.56327217,113.9609211,22.56327217,8,230,230
114.1644087,22.56680131,114.161494,22.56428444,8,609,607
114.1644087,22.56680131,114.1431392,22.55029515,8,609,599
113.9713587,22.53910036,113.9336253,22.54256673,8,253,135
113.9713587,22.53910036,113.9406558,22.54287695,8,253,164
113.9864364,22.53867967,113.9713587,22.53910036,8,273,253
113.9190799,22.54314415,113.9223777,22.54298115,8,77,90
113.9190799,22.54314415,114.0234096,22.53944781,8,77,312
113.9190799,22.54314415,113.9157571,22.4999147,8,77,68
113.9190799,22.54314415,113.915445,22.51041213,8,77,66
113.9491413,22.54326376,113.9407344,22.55993307,8,202,166
113.9155517,22.54329581,113.940445,22.55527886,8,67,159
113.9155517,22.54329581,113.9343203,22.5597933,8,67,141
114.1218944,22.54724533,114.1136231,22.54241739,8,545,519
114.0486119,22.51236018,114.051626,22.51117383,8,368,383
113.9270312,22.53547206,114.1350728,22.55860698,8,103,587
113.9621778,22.53376133,113.9452663,22.52433567,8,233,189
114.0630944,22.53166919,114.0761521,22.54702107,8,425,440
114.0255833,22.53127556,114.0535338,22.53150413,8,315,385
113.9084227,22.51486106,113.9146524,22.52693923,8,43,64
113.9276027,22.51295673,113.9276676,22.51793513,8,108,109
113.9272427,22.50789593,113.9450315,22.53934678,8,106,184
113.9236399,22.5078368,113.9097932,22.48718601,8,94,49
113.9272427,22.50789593,113.9388906,22.50804836,8,106,157
114.1303047,22.55464135,114.1136231,22.54241739,8,571,519
113.8999643,22.54887227,113.9155517,22.54329581,8,31,67
114.0444279,22.52568669,114.0534336,22.53540349,8,354,384
113.9494284,22.57980162,113.9606305,22.58492456,8,203,228
113.9494284,22.57980162,113.9221011,22.51789094,8,203,89
114.1182376,22.56567127,114.1142416,22.53596639,8,537,523
114.1390015,22.56438986,114.1137426,22.54592857,8,595,521
114.1390015,22.56438986,114.1218944,22.54724533,8,595,545
114.0326849,22.56218702,114.0814207,22.5582393,8,321,448
114.161494,22.56428444,114.1251654,22.55918041,8,607,559
113.9291628,22.55972334,113.947053,22.55887657,8,119,193
114.0311165,22.52390555,113.9328302,22.52460435,8,318,129
114.0311165,22.52390555,114.024544,22.53522614,8,318,313
114.0311165,22.52390555,114.0057869,22.53644522,8,318,290
114.1329896,22.5844014,114.1329453,22.58675283,8,580,579
114.0326622,22.52622861,113.940616,22.54616779,8,320,162
114.0326622,22.52622861,113.9940013,22.52729009,8,320,281
113.9864364,22.53867967,113.965885,22.53100945,8,273,241
113.9777961,22.54098647,113.9813001,22.547133,8,263,267
114.0486119,22.51236018,114.0418832,22.52115999,8,368,345
113.9155517,22.54329581,113.9102541,22.53969,8,67,51
113.9194863,22.53051904,113.9142148,22.51818294,8,79,62
114.0202182,22.53203739,113.9405483,22.54989376,8,310,161
113.9435401,22.57142374,113.9184525,22.54919782,8,179,74
114.1067977,22.57464603,114.0627243,22.55141245,8,507,420
114.1067977,22.57464603,114.1016112,22.56474789,8,507,493
113.950014,22.57141464,113.9344095,22.55532607,8,208,142
113.950014,22.57141464,113.9342099,22.5714262,8,208,139
113.9103595,22.53126836,113.915445,22.51041213,8,52,66
113.9623654,22.56991978,113.947053,22.55887657,8,236,193
114.083687,22.57343593,114.094491,22.56825073,8,455,476
114.1080704,22.57251255,114.1250329,22.57004496,8,511,558
113.9623654,22.56991978,113.9819452,22.55259242,8,236,268
114.1080704,22.57251255,114.1066741,22.54129214,8,511,506
114.1080704,22.57251255,114.1049168,22.5492582,8,511,503
114.1338632,22.54921672,114.169401,22.56966622,8,583,614
114.1338632,22.54921672,114.1654621,22.57111773,8,583,612
113.9230888,22.54919179,113.9277742,22.51969127,7,92,110
113.928999,22.49801767,113.9236399,22.5078368,7,117,94
113.9607244,22.5495522,113.9633477,22.54208418,7,229,239
113.9202433,22.49228914,113.9157571,22.4999147,7,86,68
113.9085402,22.4799661,113.8861314,22.49759444,7,46,15
113.9184525,22.54919782,113.9199821,22.53534908,7,74,82
113.9230888,22.54919179,113.9223777,22.54298115,7,92,90
114.1172394,22.55115992,114.1318637,22.56197601,7,533,576
113.9328845,22.50312846,113.9362441,22.50801811,7,131,148
113.9669246,22.56282048,113.9621778,22.53376133,7,247,233
114.094491,22.56825073,114.0560217,22.53747851,7,476,396
114.0675738,22.56900047,114.0361459,22.56279243,7,426,331
113.928999,22.49801767,113.915445,22.51041213,7,117,66
114.1024728,22.57205807,114.0679631,22.54761059,7,496,429
114.1142416,22.53596639,114.1180108,22.5436417,7,523,536
114.1142416,22.53596639,114.1171806,22.54648425,7,523,532
114.1142416,22.53596639,114.1172394,22.55115992,7,523,533
113.992795,22.53499701,113.988525,22.53020481,7,279,275
114.0202182,22.53203739,114.0478162,22.5425021,7,310,362
113.9136576,22.53117958,113.9336253,22.54256673,7,61,135
114.0439385,22.55674539,114.0140182,22.53785655,7,349,301
114.1251654,22.55918041,114.1259119,22.54950226,7,559,561
114.1329453,22.58675283,114.1227587,22.57932726,7,579,549
114.1505337,22.55623857,114.1431392,22.55029515,7,601,599
114.0827083,22.571862,113.940445,22.55527886,7,454,159
114.1080704,22.57251255,114.1040792,22.55862876,7,511,501
113.9103595,22.53126836,113.9231987,22.53540776,7,52,93
113.9623654,22.56991978,114.0040882,22.54712127,7,236,286
113.9623654,22.56991978,113.9823854,22.54846664,7,236,269
114.1644832,22.5627503,114.094491,22.56825073,7,611,476
113.950014,22.57141464,113.940809,22.5357087,7,208,169
113.9103595,22.53126836,113.9186832,22.52710131,7,52,75
114.1067977,22.57464603,114.1024728,22.57205807,7,507,496
114.0202182,22.53203739,114.058129,22.53753671,7,310,406
114.0202182,22.53203739,114.0513141,22.53741556,7,310,379
114.0720939,22.53181124,114.0818213,22.53734949,7,436,453
114.1227587,22.57932726,114.1063186,22.54472798,7,549,505
114.0202182,22.53203739,113.9866281,22.5362684,7,310,274
114.1227587,22.57932726,114.121489,22.56909791,7,549,543
114.1306051,22.57959022,114.1063186,22.54472798,7,572,505
114.113805,22.53838078,114.1167791,22.54823711,7,522,530
113.950014,22.57141464,113.9430581,22.53002018,7,208,175
114.1227587,22.57932726,114.1246329,22.56404909,7,549,556
114.1380243,22.57118847,114.1258552,22.55279111,7,593,560
114.1373842,22.58057276,114.1258552,22.55279111,7,591,560
114.0630944,22.53166919,114.1063186,22.54472798,7,425,505
114.1373842,22.58057276,114.1326839,22.57969837,7,591,578
114.1338632,22.54921672,114.1218944,22.54724533,7,583,545
114.1431392,22.55029515,114.1431392,22.55029515,7,599,599
114.1296142,22.54851405,114.1431392,22.55029515,7,567,599
114.1338632,22.54921672,114.1066741,22.54129214,7,583,506
114.0439385,22.55674539,114.0418832,22.52115999,7,349,345
114.0779572,22.5539165,114.0629734,22.53761185,7,445,423
113.9184525,22.54919782,113.9184525,22.54919782,7,74,74
114.1041413,22.55305184,114.1180108,22.5436417,7,502,536
114.1303047,22.55464135,114.1171806,22.54648425,7,571,532
113.9612238,22.55277958,113.9190799,22.54314415,7,231,77
114.0202182,22.53203739,113.9188483,22.50788642,7,310,76
114.0630944,22.53166919,114.0561381,22.53155962,7,425,398
114.1334875,22.57130371,114.1308739,22.57217689,7,582,574
114.0422669,22.57062484,114.0485234,22.57112562,7,347,367
114.1245005,22.57227306,114.1251654,22.55918041,7,554,559
113.9186832,22.52710131,113.9194863,22.53051904,7,75,79
113.9186832,22.52710131,113.9336253,22.54256673,7,75,135
113.9494284,22.57980162,113.9480536,22.55580203,7,203,195
114.1334875,22.57130371,114.1334875,22.57130371,7,582,582
113.9097299,22.52584499,113.9223777,22.54298115,7,47,90
113.9494284,22.57980162,113.915445,22.51041213,7,203,66
114.0630944,22.53166919,114.1107498,22.54543716,7,425,513
113.9494284,22.57980162,113.9288842,22.57155658,7,203,116
114.0444279,22.52568669,114.0787465,22.54317312,7,354,446
113.9097299,22.52584499,113.917027,22.49858939,7,47,69
114.121489,22.56909791,114.1250329,22.57004496,7,543,558
114.1178114,22.57094116,114.1016112,22.56474789,7,534,493
114.0675738,22.56900047,114.0779572,22.5539165,7,426,445
114.112869,22.58470988,114.1063186,22.54472798,7,518,505
114.0326622,22.52622861,114.024544,22.53522614,7,320,313
114.0450666,22.52787192,114.051626,22.51117383,7,359,383
114.0311165,22.52390555,114.0140182,22.53785655,7,318,301
114.112869,22.58470988,113.9480536,22.55580203,7,518,195
114.0597198,22.52591345,114.0597198,22.52591345,7,413,413
114.0597198,22.52591345,114.058129,22.53753671,7,413,406
114.094491,22.56825073,114.0677747,22.5580683,7,476,427
113.9466447,22.56528032,113.950014,22.57141464,7,192,208
114.1338632,22.54921672,114.1505337,22.55623857,7,583,601
113.9190799,22.54314415,113.9191224,22.55927405,7,77,78
113.9155517,22.54329581,113.9186832,22.52710131,7,67,75
114.1350728,22.55860698,114.1251654,22.55918041,7,587,559
113.997063,22.5459081,114.0439385,22.55674539,7,282,349
113.940445,22.55527886,113.9404917,22.55274673,7,159,160
114.1259119,22.54950226,114.112869,22.58470988,7,561,518
114.1338852,22.55688848,114.1251654,22.55918041,7,584,559
114.1338632,22.54921672,114.112869,22.58470988,7,583,518
114.1361313,22.54951279,114.1171806,22.54648425,7,590,532
114.1361313,22.54951279,114.1259119,22.54950226,7,590,561
114.1350728,22.55860698,114.1374593,22.56901485,7,587,592
114.1259119,22.54950226,114.1180108,22.5436417,7,561,536
114.1259119,22.54950226,114.1171806,22.54648425,7,561,532
114.1259119,22.54950226,114.1350728,22.55860698,7,561,587
114.0439385,22.55674539,114.0910003,22.55842617,7,349,467
114.1037417,22.53824031,114.1066741,22.54129214,7,497,506
114.094491,22.56825073,114.0761843,22.54538884,7,476,441
114.094491,22.56825073,114.0510601,22.55123367,7,476,374
114.0629734,22.53761185,114.0609908,22.52112392,7,423,415
114.169401,22.56966622,114.1107498,22.54543716,7,614,513
114.1644087,22.56680131,114.1361313,22.54951279,7,609,590
114.1644087,22.56680131,114.1172394,22.55115992,7,609,533
114.107525,22.56679353,114.1152621,22.55374163,7,508,526
113.9143134,22.53554164,113.9409665,22.52735551,7,63,172
113.9143134,22.53554164,113.9406558,22.54287695,7,63,164
113.9388906,22.50804836,113.9202433,22.49228914,7,157,86
113.9491413,22.54326376,113.950014,22.57141464,7,202,208
114.0910003,22.55842617,114.0814207,22.5582393,7,467,448
114.0219436,22.54493189,114.024544,22.53522614,7,311,313
113.9713587,22.53910036,113.9660741,22.55949119,7,253,243
114.1040792,22.55862876,114.1049168,22.5492582,7,501,503
114.1017317,22.55859362,114.1259119,22.54950226,7,495,561
114.0814207,22.5582393,114.0439385,22.55674539,7,448,349
114.1361313,22.54951279,114.1258552,22.55279111,7,590,560
114.1259119,22.54950226,114.1017317,22.55859362,7,561,495
113.9155517,22.54329581,113.9866281,22.5362684,7,67,274
113.940616,22.54616779,113.9450315,22.53934678,7,162,184
114.0398587,22.5495216,114.0787465,22.54317312,7,339,446
114.0911163,22.55176701,114.0787465,22.54317312,7,469,446
113.9236399,22.5078368,113.9186832,22.52710131,7,94,75
114.036681,22.56561549,114.0580771,22.53958062,7,333,405
113.9143134,22.53554164,113.947053,22.55887657,7,63,193
114.0140182,22.53785655,114.0234096,22.53944781,7,301,312
114.036681,22.56561549,114.0677747,22.5580683,7,333,427
113.9713587,22.53910036,114.0787465,22.54317312,7,253,446
113.9713587,22.53910036,113.9612238,22.55277958,7,253,231
114.0234096,22.53944781,114.0122593,22.54296339,7,312,298
114.0866394,22.54073668,114.0761879,22.54011496,7,458,442
114.0866394,22.54073668,114.0788224,22.54031566,7,458,447
114.0488317,22.56730306,114.0439385,22.55674539,7,371,349
114.1066741,22.54129214,114.1142416,22.53596639,7,506,523
113.9713587,22.53910036,114.0140182,22.53785655,7,253,301
114.0515339,22.52579823,114.0513141,22.53741556,7,382,379
113.9173127,22.52114707,113.9336253,22.54256673,7,71,135
114.0311165,22.52390555,113.9713587,22.53910036,7,318,253
114.0486119,22.51236018,114.0597198,22.52591345,7,368,413
114.0486119,22.51236018,114.0580771,22.53958062,7,368,405
113.9491413,22.54326376,113.9184525,22.54919782,7,202,74
114.0867278,22.5374215,114.1066741,22.54129214,7,459,506
113.9336253,22.54256673,113.947053,22.55887657,7,135,193
113.9406558,22.54287695,113.891893,22.50419438,7,164,22
113.9406558,22.54287695,113.9146524,22.52693923,7,164,64
113.9406558,22.54287695,113.9243714,22.52956273,7,164,96
114.0720233,22.53866647,114.0840486,22.55165797,7,434,456
113.9155517,22.54329581,113.9190799,22.54314415,7,67,77
114.0478162,22.5425021,114.1063186,22.54472798,7,362,505
113.915445,22.51041213,113.9188483,22.50788642,7,66,76
113.9633477,22.54208418,114.003149,22.53600659,7,239,283
114.0719313,22.54306587,114.0628846,22.54292352,7,433,422
113.9633477,22.54208418,113.9607244,22.5495522,7,239,229
113.9155517,22.54329581,114.0628846,22.54292352,7,67,422
114.0374545,22.52361807,114.0515339,22.52579823,7,334,382
114.0374545,22.52361807,113.9404917,22.55274673,7,334,160
114.0311165,22.52390555,114.0554832,22.51394382,7,318,391
113.9450315,22.53934678,113.9451564,22.53255125,7,184,186
114.112869,22.58470988,114.107525,22.56679353,7,518,508
114.112869,22.58470988,114.1024728,22.57205807,7,518,496
113.9432989,22.58356573,113.9407344,22.55993307,7,178,166
113.9147516,22.5389128,113.9328302,22.52460435,7,65,129
114.0625317,22.56248467,114.0629734,22.53761185,7,418,423
114.0542878,22.56237068,114.057974,22.56241366,7,389,402
113.9124902,22.51975214,113.9124902,22.51975214,7,59,59
113.9606305,22.58492456,113.9509113,22.57905941,7,228,211
114.0374545,22.52361807,114.0140182,22.53785655,7,334,301
113.949855,22.58679623,113.9691219,22.61983592,7,206,248
114.161494,22.56428444,114.112869,22.58470988,7,607,518
114.1390015,22.56438986,114.1251654,22.55918041,7,595,559
114.0361459,22.56279243,113.9763421,22.55686165,7,331,258
114.0361459,22.56279243,114.0249823,22.56086577,7,331,314
113.9124902,22.51975214,113.9136576,22.53117958,7,59,61
113.983442,22.5604799,113.9914595,22.54374858,7,271,277
113.983442,22.5604799,113.997063,22.5459081,7,271,282
114.0582889,22.51959561,114.0510601,22.55123367,7,409,374
113.9276676,22.51793513,113.9276676,22.51793513,7,109,109
113.9146524,22.52693923,113.9409665,22.52735551,7,64,172
114.0337852,22.5302178,114.0630944,22.53166919,7,324,425
114.1063186,22.54472798,114.1172394,22.55115992,7,505,533
114.1107498,22.54543716,114.1251654,22.55918041,7,513,559
114.0597198,22.52591345,114.0582889,22.51959561,7,413,409
113.9186832,22.52710131,113.9409665,22.52735551,7,75,172
113.9047809,22.53513263,113.9199821,22.53534908,7,38,82
113.9143134,22.53554164,114.0255833,22.53127556,7,63,315
114.0677747,22.5580683,114.0910003,22.55842617,7,427,467
114.0509944,22.51818853,114.0597198,22.52591345,7,373,413
114.0509944,22.51818853,114.0515339,22.52579823,7,373,382
114.1198918,22.59134494,114.1227587,22.57932726,7,540,549
114.1198918,22.59134494,114.1242389,22.59195711,7,540,553
113.9580431,22.59633988,113.947053,22.55887657,7,222,193
113.9102541,22.53969,113.9186832,22.52710131,7,51,75
114.1136231,22.54241739,114.1172394,22.55115992,7,519,533
114.0719313,22.54306587,114.0951991,22.54345208,7,433,479
114.0628846,22.54292352,114.0478162,22.5425021,7,422,362
113.9691219,22.61983592,113.9633477,22.54208418,7,248,239
114.0509944,22.51818853,114.0163326,22.53125041,7,373,305
114.1644832,22.5627503,114.1171806,22.54648425,7,611,532
113.9035937,22.51661875,113.9035937,22.51661875,7,36,36
113.9035937,22.51661875,113.9325889,22.52222334,7,36,127
113.8883443,22.49077214,113.9085402,22.4799661,7,17,46
113.9633477,22.54208418,113.9097932,22.48718601,7,239,49
113.9102541,22.53969,113.9491413,22.54326376,7,51,202
114.0336279,22.56089891,114.0157285,22.55541973,7,323,304
113.9633477,22.54208418,113.9186832,22.52710131,7,239,75
113.9633477,22.54208418,114.0255833,22.53127556,7,239,315
114.1725511,22.56285092,114.1136231,22.54241739,7,619,519
113.928999,22.49801767,113.9388906,22.50804836,7,117,157
113.9084227,22.51486106,113.9328302,22.52460435,7,43,129
113.891893,22.50419438,113.9143134,22.53554164,7,22,63
113.9173127,22.52114707,113.9122306,22.49072078,7,71,58
114.1574717,22.56102782,114.1431392,22.55029515,7,603,599
114.0554832,22.51394382,114.041572,22.51137132,7,391,344
113.9206722,22.51237556,113.9097932,22.48718601,7,87,49
114.0374545,22.52361807,113.9206722,22.51237556,7,334,87
113.8978105,22.51075808,113.915445,22.51041213,7,29,66
114.1709476,22.56284762,114.1350728,22.55860698,7,617,587
113.9633477,22.54208418,113.992795,22.53499701,7,239,279
113.9633477,22.54208418,114.0787465,22.54317312,7,239,446
113.9633477,22.54208418,114.0628846,22.54292352,7,239,422
113.9633477,22.54208418,113.9597584,22.54326031,7,239,226
113.9276027,22.51295673,113.9188483,22.50788642,7,108,76
113.9597584,22.54326031,113.9328302,22.52460435,7,226,129
114.1251654,22.55918041,114.1246329,22.56404909,7,559,556
114.1251654,22.55918041,114.1245005,22.57227306,7,559,554
113.8978105,22.51075808,113.9199821,22.53534908,7,29,82
113.9223777,22.54298115,113.9406558,22.54287695,7,90,164
113.9633477,22.54208418,113.9609211,22.56327217,7,239,230
114.0326622,22.52622861,114.058129,22.53753671,7,320,406
113.9276027,22.51295673,113.9272427,22.50789593,7,108,106
113.9406558,22.54287695,113.9291628,22.55972334,7,164,119
113.9157571,22.4999147,113.9406558,22.54287695,7,68,164
113.9243675,22.50269741,113.9388906,22.50804836,7,95,157
114.1172394,22.55115992,114.0787465,22.54317312,7,533,446
114.1292351,22.55073263,114.1245991,22.54147556,7,566,555
114.1292351,22.55073263,114.120211,22.54170453,7,566,542
113.920108,22.4932819,113.9122306,22.49072078,7,85,58
113.920108,22.4932819,113.9173127,22.52114707,7,85,71
114.1655481,22.56688872,114.1350728,22.55860698,7,613,587
113.9206722,22.51237556,113.9188483,22.50788642,7,87,76
114.0580771,22.53958062,114.0487663,22.51081322,7,405,370
113.891893,22.50419438,113.915445,22.51041213,7,22,66
113.891893,22.50419438,113.9102541,22.53969,7,22,51
113.9465147,22.50809509,113.9316803,22.51881464,7,191,126
113.9623654,22.56991978,113.9450315,22.53934678,7,236,184
114.0202182,22.53203739,114.0443347,22.54724229,7,310,352
113.9435401,22.57142374,113.9435401,22.57142374,7,179,179
113.9194863,22.53051904,114.1338632,22.54921672,7,79,583
113.950014,22.57141464,113.9316803,22.51881464,7,208,126
113.9194863,22.53051904,113.9157571,22.4999147,7,79,68
113.9097932,22.48718601,113.9079636,22.48192555,7,49,42
113.9097932,22.48718601,113.9122306,22.49072078,7,49,58
113.8842019,22.48371785,113.8910237,22.48107336,7,12,21
113.9202433,22.49228914,113.915445,22.51041213,7,86,66
114.0445503,22.53466355,114.0479111,22.53737134,7,357,364
114.1258552,22.55279111,114.1063186,22.54472798,7,560,505
114.1024728,22.57205807,114.0827083,22.571862,7,496,454
113.950014,22.57141464,113.9407019,22.5414765,7,208,165
113.9494284,22.57980162,113.9270312,22.53547206,7,203,103
114.112869,22.58470988,114.1258552,22.55279111,7,518,560
114.107525,22.56679353,114.1136231,22.54241739,6,508,519
113.8861314,22.49759444,113.9221011,22.51789094,6,15,89
113.8861314,22.49759444,113.9124902,22.51975214,6,15,59
114.112869,22.58470988,114.0585434,22.57114963,6,518,410
114.1421959,22.58574713,114.135897,22.57935844,6,598,589
113.8842019,22.48371785,113.9199821,22.53534908,6,12,82
114.0326849,22.56218702,114.036681,22.56561549,6,321,333
114.1172394,22.55115992,114.1374593,22.56901485,6,533,592
114.1329896,22.5844014,114.1421959,22.58574713,6,580,598
114.1329896,22.5844014,114.1242389,22.59195711,6,580,553
114.112869,22.58470988,114.1373842,22.58057276,6,518,591
114.1258552,22.55279111,114.1137426,22.54592857,6,560,521
114.1024728,22.57205807,114.1067977,22.57464603,6,496,507
113.9194863,22.53051904,114.0720939,22.53181124,6,79,436
114.0202182,22.53203739,113.9449508,22.54305787,6,310,182
113.9621778,22.53376133,113.9713587,22.53910036,6,233,253
113.9435401,22.57142374,113.9342099,22.5714262,6,179,139
113.9194863,22.53051904,113.9270312,22.53547206,6,79,103
114.0761521,22.54702107,114.0558395,22.54742925,6,440,393
114.0439385,22.55674539,114.0357464,22.54152815,6,349,329
114.0677747,22.5580683,114.1153265,22.5588081,6,427,527
113.9763421,22.55686165,113.9763421,22.55686165,6,258,258
113.9136576,22.53117958,113.9124902,22.51975214,6,61,59
113.9136576,22.53117958,113.9406558,22.54287695,6,61,164
113.9103595,22.53126836,113.9388906,22.50804836,6,52,157
113.9409258,22.53000389,113.940616,22.54616779,6,171,162
114.1227587,22.57932726,114.1259119,22.54950226,6,549,561
114.1361313,22.54951279,114.1574717,22.56102782,6,590,603
114.1361313,22.54951279,114.1644832,22.5627503,6,590,611
114.1439608,22.55553852,114.1644087,22.56680131,6,600,609
114.1505337,22.55623857,114.1338632,22.54921672,6,601,583
